	UMAP1	UMAP2
glyma_mappings/paired/SRR6831052/abundance	2.4543972	-1.9083071
glyma_mappings/paired/SRR6479046/abundance	19.851583	1.5200266
glyma_mappings/paired/SRR7615022/abundance	8.0633955	1.0717081
glyma_mappings/paired/SRR8439504/abundance	-4.637172	1.2635738
glyma_mappings/paired/SRR6924899/abundance	1.6774392	-3.1055512
glyma_mappings/paired/SRR6476604/abundance	0.18113965	-2.944229
glyma_mappings/paired/SRR1914578/abundance	1.6080134	-2.9841144
glyma_mappings/paired/SRR3475924/abundance	2.4980755	-2.7227309
glyma_mappings/paired/SRR1636711/abundance	-1.0824164	-1.4082633
glyma_mappings/paired/SRR2048170/abundance	-9.215207	-0.25750634
glyma_mappings/paired/SRR824158/abundance	-5.147779	0.7044952
glyma_mappings/paired/SRR7031214/abundance	-1.3018901	-1.0022185
glyma_mappings/paired/SRR1592287/abundance	-2.3376224	-0.9889335
glyma_mappings/paired/SRR4428968/abundance	3.0311666	-1.8940794
glyma_mappings/paired/SRR2048167/abundance	-9.269488	-0.24861775
glyma_mappings/paired/SRR6756971/abundance	-3.403619	-0.040936593
glyma_mappings/paired/SRR1269324/abundance	6.159225	-5.3650246
glyma_mappings/paired/SRR7031235/abundance	-1.5568507	-1.013066
glyma_mappings/paired/SRR1592301/abundance	-4.099906	-0.0121614365
glyma_mappings/paired/SRR6478978/abundance	0.18952858	-2.2967427
glyma_mappings/paired/SRR6479052/abundance	20.077398	1.5056242
glyma_mappings/paired/SRR1531426/abundance	0.19731127	-2.734423
glyma_mappings/paired/SRR6796812/abundance	-2.6766577	-1.2249355
glyma_mappings/paired/SRR6924900/abundance	1.733918	-4.0863175
glyma_mappings/paired/SRR1588536/abundance	-2.168601	0.28510422
glyma_mappings/paired/SRR5493893/abundance	1.9050868	-4.5724425
glyma_mappings/paired/SRR7124291/abundance	-6.0527825	1.9286472
glyma_mappings/paired/SRR5487694/abundance	1.5493335	-3.530494
glyma_mappings/paired/SRR6669449/abundance	-1.6857579	-0.7059296
glyma_mappings/paired/SRR5117942/abundance	-5.757694	1.2723233
glyma_mappings/paired/SRR6479037/abundance	-6.2352443	0.97112143
glyma_mappings/paired/SRR3475896/abundance	-6.6757665	1.5953226
glyma_mappings/paired/SRR5487723/abundance	1.572194	-4.138182
glyma_mappings/paired/SRR5493867/abundance	2.7392597	-3.020386
glyma_mappings/paired/SRR1588530/abundance	3.0422451	-1.2400695
glyma_mappings/paired/SRR5117925/abundance	-4.2928395	1.2821461
glyma_mappings/paired/SRR6479004/abundance	-6.326243	0.8032566
glyma_mappings/paired/SRR7615018/abundance	8.00364	1.0784372
glyma_mappings/paired/SRR7800890/abundance	7.586607	0.3983996
glyma_mappings/paired/SRR5493887/abundance	3.2508004	-2.852049
glyma_mappings/paired/SRR6478990/abundance	0.10208637	-2.413377
glyma_mappings/paired/SRR6846958/abundance	2.8220894	-2.7897632
glyma_mappings/paired/SRR6476560/abundance	0.29686576	-2.8568013
glyma_mappings/paired/SRR7124284/abundance	-6.0965133	1.2939466
glyma_mappings/paired/SRR5493898/abundance	3.3480723	-3.5245016
glyma_mappings/paired/SRR7031236/abundance	-2.393641	-0.7930421
glyma_mappings/paired/SRR824155/abundance	-6.2810125	1.5509228
glyma_mappings/paired/SRR1588534/abundance	3.2566838	-1.8356289
glyma_mappings/paired/SRR6846960/abundance	2.5778906	-2.4973016
glyma_mappings/paired/SRR2079328/abundance	-2.5260997	-0.5785674
glyma_mappings/paired/ERR1597718/abundance	2.9167423	-3.1500633
glyma_mappings/paired/SRR6796825/abundance	0.4883412	-4.056837
glyma_mappings/paired/SRR8439502/abundance	-5.896565	1.5118651
glyma_mappings/paired/SRR8439497/abundance	-4.904745	1.2269266
glyma_mappings/paired/SRR5655601/abundance	-5.7667274	1.3130434
glyma_mappings/paired/SRR6479017/abundance	-5.225019	0.7561325
glyma_mappings/paired/SRR5487726/abundance	2.3567073	-6.399616
glyma_mappings/paired/SRR4053703/abundance	-6.496755	1.5333533
glyma_mappings/paired/SRR3475913/abundance	1.5872221	-3.3243766
glyma_mappings/paired/SRR5655600/abundance	-5.9379525	1.4485253
glyma_mappings/paired/DRR155005/abundance	-1.2485999	-1.5329112
glyma_mappings/paired/SRR830192/abundance	5.7403946	-5.5604844
glyma_mappings/paired/SRR5655565/abundance	-6.509913	2.172013
glyma_mappings/paired/SRR5655567/abundance	-6.7012734	1.9567062
glyma_mappings/paired/SRR7031215/abundance	0.30111971	-2.3122175
glyma_mappings/paired/SRR5466719/abundance	-3.6036184	0.96268505
glyma_mappings/paired/SRR6479031/abundance	19.845486	1.8922313
glyma_mappings/paired/SRR5643365/abundance	1.1883132	-6.365387
glyma_mappings/paired/SRR5493906/abundance	2.3228092	-3.3263843
glyma_mappings/paired/SRR1914581/abundance	1.4790862	-3.568561
glyma_mappings/paired/SRR7124280/abundance	-5.607284	1.1178457
glyma_mappings/paired/ERR1597722/abundance	3.1124089	-3.2613094
glyma_mappings/paired/SRR2051082/abundance	-1.3943955	-1.4510905
glyma_mappings/paired/SRR5813844/abundance	3.0036123	-2.785531
glyma_mappings/paired/SRR6376249/abundance	-3.7657268	-0.15233988
glyma_mappings/paired/SRR1531427/abundance	0.20917632	-2.2864165
glyma_mappings/paired/SRR5493903/abundance	1.97891	-3.6969643
glyma_mappings/paired/SRR5487733/abundance	1.8904281	-4.1070046
glyma_mappings/paired/SRR1636715/abundance	-1.4152427	-0.6328316
glyma_mappings/paired/ERR1597727/abundance	2.69543	-2.8738213
glyma_mappings/paired/SRR5487728/abundance	1.0386101	-2.5526133
glyma_mappings/paired/SRR7031217/abundance	20.113699	1.3957411
glyma_mappings/paired/SRR6805032/abundance	3.040755	-2.4081602
glyma_mappings/paired/SRR6078273/abundance	-5.8575845	0.31235042
glyma_mappings/paired/SRR1588523/abundance	3.1743865	-2.1112075
glyma_mappings/paired/SRR639164/abundance	1.425831	-2.7772682
glyma_mappings/paired/SRR2048182/abundance	-6.701169	-1.4315509
glyma_mappings/paired/SRR7031224/abundance	-4.663942	1.5211561
glyma_mappings/paired/SRR5643377/abundance	1.2017416	-5.4141884
glyma_mappings/paired/SRR5655591/abundance	-6.448462	1.9978193
glyma_mappings/paired/SRR5655576/abundance	-5.98475	1.5835782
glyma_mappings/paired/SRR5643358/abundance	1.1876084	-6.0656595
glyma_mappings/paired/SRR7124290/abundance	-6.037529	1.2854238
glyma_mappings/paired/SRR6853273/abundance	2.847988	-2.9670908
glyma_mappings/paired/SRR5493892/abundance	3.0176666	-3.0743747
glyma_mappings/paired/SRR7031240/abundance	-3.0970557	-0.33213907
glyma_mappings/paired/SRR5643355/abundance	1.5947481	-6.074128
glyma_mappings/paired/SRR2048197/abundance	-9.037738	-0.05675324
glyma_mappings/paired/SRR5655575/abundance	-6.3733687	1.6854199
glyma_mappings/paired/SRR7031242/abundance	0.1722511	-2.5179791
glyma_mappings/paired/SRR4053701/abundance	-0.8180421	-3.2423723
glyma_mappings/paired/SRR6476593/abundance	0.8323701	-3.5642219
glyma_mappings/paired/SRR1588547/abundance	2.9395146	-1.084976
glyma_mappings/paired/SRR5487724/abundance	-1.7245419	-0.71958727
glyma_mappings/paired/SRR6476555/abundance	1.0422101	-4.196392
glyma_mappings/paired/SRR7031239/abundance	-4.088428	0.36853427
glyma_mappings/paired/SRR1531418/abundance	-4.006915	0.6043141
glyma_mappings/paired/SRR7601335/abundance	-5.630324	0.82033527
glyma_mappings/paired/SRR7538212/abundance	0.7876785	-1.833193
glyma_mappings/paired/SRR6476542/abundance	0.079703614	-2.9058678
glyma_mappings/paired/SRR7031238/abundance	20.031366	1.5010223
glyma_mappings/paired/SRR3475918/abundance	2.3358192	-2.5328364
glyma_mappings/paired/SRR6669467/abundance	3.7890923	-2.103906
glyma_mappings/paired/SRR5493905/abundance	1.6938826	-4.7206945
glyma_mappings/paired/SRR5466721/abundance	-3.0663755	0.6577742
glyma_mappings/paired/SRR1269325/abundance	6.0246787	-5.3940167
glyma_mappings/paired/SRR6376241/abundance	-4.4581404	0.33112466
glyma_mappings/paired/SRR639172/abundance	5.6390963	-5.383863
glyma_mappings/paired/SRR7124289/abundance	-5.92356	1.5943502
glyma_mappings/paired/SRR2048178/abundance	-7.3174653	-0.9603107
glyma_mappings/paired/SRR6476609/abundance	0.78448355	-3.4795651
glyma_mappings/paired/SRR5643366/abundance	1.1128848	-5.820473
glyma_mappings/paired/SRR1636709/abundance	-3.2542796	0.23662242
glyma_mappings/paired/SRR5643373/abundance	1.2580016	-6.4405575
glyma_mappings/paired/SRR5838835/abundance	6.5542154	-5.2985272
glyma_mappings/paired/SRR2048171/abundance	-9.184779	-0.21995178
glyma_mappings/paired/SRR5487734/abundance	6.7454333	-5.1988077
glyma_mappings/paired/SRR4428976/abundance	4.0899324	-2.1082706
glyma_mappings/paired/SRR5643354/abundance	1.4729877	-6.1575966
glyma_mappings/paired/SRR5493909/abundance	2.7444828	-3.386579
glyma_mappings/paired/SRR5813847/abundance	3.024277	-2.8047178
glyma_mappings/paired/SRR7538213/abundance	0.5881041	-2.998159
glyma_mappings/paired/SRR3475920/abundance	-7.085123	2.1769416
glyma_mappings/paired/SRR7124278/abundance	-6.1806126	1.3964348
glyma_mappings/paired/SRR6479016/abundance	-6.219088	0.8645144
glyma_mappings/paired/SRR6479029/abundance	0.3421371	-2.5351472
glyma_mappings/paired/SRR1592294/abundance	-0.59406394	-1.6979878
glyma_mappings/paired/SRR6675513/abundance	1.7733383	-2.2335062
glyma_mappings/paired/SRR6756973/abundance	-1.1927241	-3.317489
glyma_mappings/paired/SRR7538216/abundance	0.7117248	-3.2815797
glyma_mappings/paired/SRR1588522/abundance	-2.440624	0.34728852
glyma_mappings/paired/SRR5643356/abundance	1.569248	-6.456549
glyma_mappings/paired/SRR5378593/abundance	-2.1619775	0.3601342
glyma_mappings/paired/SRR7213990/abundance	-4.260972	-0.13689275
glyma_mappings/paired/SRR925836/abundance	4.0146246	-2.475722
glyma_mappings/paired/SRR6006872/abundance	-6.206431	2.592473
glyma_mappings/paired/SRR5655571/abundance	-1.7989106	0.16921987
glyma_mappings/paired/SRR6924898/abundance	1.9148314	-4.018823
glyma_mappings/paired/SRR6924896/abundance	1.48929	-4.632639
glyma_mappings/paired/SRR6479035/abundance	-4.1732597	0.57398254
glyma_mappings/paired/DRR155004/abundance	-1.3739455	-1.630943
glyma_mappings/paired/DRR169694/abundance	0.56710756	-1.513341
glyma_mappings/paired/SRR6478982/abundance	-3.986064	1.806171
glyma_mappings/paired/SRR5487717/abundance	2.2048652	-5.9325376
glyma_mappings/paired/SRR7031234/abundance	-0.49589768	-1.212219
glyma_mappings/paired/SRR4428971/abundance	3.201415	-2.4852417
glyma_mappings/paired/SRR6479025/abundance	-0.0010228831	-2.4272368
glyma_mappings/paired/SRR830210/abundance	4.5793333	-7.3570213
glyma_mappings/paired/SRR6669465/abundance	3.4433808	-2.0385454
glyma_mappings/paired/SRR4676898/abundance	-5.577745	1.7632867
glyma_mappings/paired/SRR5643379/abundance	1.5081501	-6.3792396
glyma_mappings/paired/SRR6796837/abundance	-0.41188517	-3.5359893
glyma_mappings/paired/SRR6853266/abundance	2.8838124	-2.5152025
glyma_mappings/paired/SRR2048176/abundance	-9.046816	-0.32730722
glyma_mappings/paired/SRR925845/abundance	0.79039246	-1.8440537
glyma_mappings/paired/SRR7031225/abundance	0.15927093	-2.32508
glyma_mappings/paired/SRR1636708/abundance	-3.1322753	0.24773306
glyma_mappings/paired/ERR1597721/abundance	2.9128106	-3.127391
glyma_mappings/paired/SRR6478974/abundance	0.23436455	-2.187801
glyma_mappings/paired/SRR5643382/abundance	1.298224	-5.847114
glyma_mappings/paired/SRR5819578/abundance	3.148288	-2.6571827
glyma_mappings/paired/SRR1592289/abundance	-0.9658735	-1.2646453
glyma_mappings/paired/SRR6123000/abundance	-3.1777778	0.3195715
glyma_mappings/paired/SRR6478968/abundance	20.199566	1.2543844
glyma_mappings/paired/SRR7538196/abundance	0.51438695	-2.2365894
glyma_mappings/paired/SRR830206/abundance	5.116623	-5.8283973
glyma_mappings/paired/SRR5493890/abundance	3.115057	-3.0705597
glyma_mappings/paired/SRR824161/abundance	0.9642946	-2.6252236
glyma_mappings/paired/SRR2048185/abundance	-7.2056227	-1.0145684
glyma_mappings/paired/SRR6478984/abundance	-4.1520395	0.94005954
glyma_mappings/paired/SRR3475901/abundance	1.6477058	-3.9220977
glyma_mappings/paired/SRR1588543/abundance	3.0200427	-1.2336438
glyma_mappings/paired/SRR5655585/abundance	-5.7762847	1.427778
glyma_mappings/paired/SRR6476592/abundance	1.0380124	-3.8162825
glyma_mappings/paired/SRR6669469/abundance	2.972429	-2.0735297
glyma_mappings/paired/SRR6476557/abundance	1.3924328	-4.59138
glyma_mappings/paired/SRR5493891/abundance	2.9784563	-3.269167
glyma_mappings/paired/SRR6123003/abundance	-2.8904293	-0.08276139
glyma_mappings/paired/SRR6796738/abundance	-0.210963	-3.6792727
glyma_mappings/paired/SRR7124296/abundance	-6.427463	1.8227589
glyma_mappings/paired/SRR1914586/abundance	1.4988022	-3.2276196
glyma_mappings/paired/SRR1174213/abundance	1.1486387	-4.2121644
glyma_mappings/paired/SRR5655583/abundance	-6.4193153	1.7509131
glyma_mappings/paired/SRR6669461/abundance	-6.28605	1.5876833
glyma_mappings/paired/SRR5466718/abundance	-5.7138734	1.9800847
glyma_mappings/paired/SRR6479055/abundance	20.093277	1.5554105
glyma_mappings/paired/SRR6479051/abundance	0.15542898	-2.2873194
glyma_mappings/paired/SRR7124307/abundance	-6.2422214	1.9808763
glyma_mappings/paired/SRR6478988/abundance	-3.7739475	1.9853542
glyma_mappings/paired/SRR7124273/abundance	-6.585043	1.8164443
glyma_mappings/paired/SRR1174205/abundance	1.5121764	-4.4648557
glyma_mappings/paired/SRR2976601/abundance	-0.80835974	-1.1150194
glyma_mappings/paired/SRR6669448/abundance	-1.9602293	-0.5722719
glyma_mappings/paired/SRR6123001/abundance	-3.4363666	1.329106
glyma_mappings/paired/SRR6846963/abundance	2.9993265	-2.6184292
glyma_mappings/paired/SRR8439501/abundance	-5.4596653	1.2744873
glyma_mappings/paired/SRR8439514/abundance	-4.244402	0.39281803
glyma_mappings/paired/SRR6479007/abundance	20.166983	1.3812909
glyma_mappings/paired/DRR169695/abundance	0.1974265	-1.4562067
glyma_mappings/paired/SRR824157/abundance	-5.4594436	1.0920764
glyma_mappings/paired/SRR7214003/abundance	-3.21962	0.2632139
glyma_mappings/paired/SRR7031241/abundance	0.2946298	-2.6763961
glyma_mappings/paired/SRR6796747/abundance	-0.0029737407	-3.4238439
glyma_mappings/paired/ERR1597724/abundance	2.9593267	-3.1579106
glyma_mappings/paired/SRR8439500/abundance	-4.4202256	0.9962508
glyma_mappings/paired/SRR6669443/abundance	-5.9368696	1.2350875
glyma_mappings/paired/SRR6675514/abundance	1.5506226	-2.5149097
glyma_mappings/paired/SRR3382395/abundance	3.4770448	-3.0313177
glyma_mappings/paired/SRR6478987/abundance	19.731012	1.7542093
glyma_mappings/paired/SRR5643381/abundance	1.4571999	-6.2326384
glyma_mappings/paired/SRR6376252/abundance	-3.8048809	0.45214912
glyma_mappings/paired/SRR1914585/abundance	5.792419	-1.78517
glyma_mappings/paired/SRR6796886/abundance	-2.609721	-1.0020463
glyma_mappings/paired/SRR6669463/abundance	3.9385788	-2.2177086
glyma_mappings/paired/SRR6476606/abundance	1.1491916	-4.393413
glyma_mappings/paired/SRR7543016/abundance	0.90405303	-7.0486
glyma_mappings/paired/SRR6479013/abundance	-3.8340042	0.7537736
glyma_mappings/paired/SRR5487712/abundance	1.2036217	-3.6358309
glyma_mappings/paired/SRR6924905/abundance	-0.35504156	-3.7287838
glyma_mappings/paired/DRR155014/abundance	-1.2200917	-1.7262363
glyma_mappings/paired/SRR6002327/abundance	2.607199	-2.2163315
glyma_mappings/paired/SRR6479036/abundance	20.115992	1.4667764
glyma_mappings/paired/SRR6479003/abundance	0.38765377	-2.2978709
glyma_mappings/paired/SRR2051086/abundance	-1.0493466	-1.3474135
glyma_mappings/paired/SRR5493871/abundance	3.0155816	-3.225835
glyma_mappings/paired/SRR5643352/abundance	1.5409025	-6.246862
glyma_mappings/paired/SRR2048174/abundance	-8.9048195	-0.122477904
glyma_mappings/paired/SRR6796855/abundance	-0.41733742	-3.4676092
glyma_mappings/paired/SRR2051083/abundance	-1.3325924	-1.4467111
glyma_mappings/paired/SRR7031229/abundance	-0.8141059	-0.87721956
glyma_mappings/paired/SRR7538208/abundance	1.0437168	-3.0187435
glyma_mappings/paired/SRR925840/abundance	3.439026	-2.4386911
glyma_mappings/paired/SRR1592295/abundance	-5.6259003	1.720565
glyma_mappings/paired/SRR7031237/abundance	-2.9130528	-0.18109988
glyma_mappings/paired/SRR7214002/abundance	-2.4125233	-0.83311886
glyma_mappings/paired/SRR6476563/abundance	-0.010512197	-2.9334605
glyma_mappings/paired/SRR5487698/abundance	1.906787	-2.1212978
glyma_mappings/paired/SRR5493870/abundance	2.7914777	-3.3662622
glyma_mappings/paired/SRR6376250/abundance	-4.3903675	0.42882413
glyma_mappings/paired/SRR7615020/abundance	7.8192406	0.91725975
glyma_mappings/paired/SRR6669457/abundance	-6.206602	1.5075672
glyma_mappings/paired/SRR6796863/abundance	0.72537553	-3.923439
glyma_mappings/paired/SRR6006874/abundance	-6.613749	2.8720756
glyma_mappings/paired/SRR6476603/abundance	1.1028472	-4.564793
glyma_mappings/paired/SRR6478998/abundance	0.3067324	-2.344129
glyma_mappings/paired/SRR6796743/abundance	0.054966472	-3.629201
glyma_mappings/paired/SRR6479044/abundance	-5.0355396	0.79321706
glyma_mappings/paired/SRR1636712/abundance	-1.1437095	-1.0204699
glyma_mappings/paired/SRR1531423/abundance	-0.7442222	-1.8892044
glyma_mappings/paired/SRR6796739/abundance	0.023038333	-3.9967887
glyma_mappings/paired/SRR6669462/abundance	-6.156096	1.3495778
glyma_mappings/paired/SRR4428977/abundance	3.4758708	-2.2486782
glyma_mappings/paired/SRR5378588/abundance	-4.8604956	1.7288798
glyma_mappings/paired/SRR3475921/abundance	2.21447	-2.519937
glyma_mappings/paired/SRR6479028/abundance	-5.0212455	0.42678863
glyma_mappings/paired/SRR925838/abundance	3.8043928	-2.4318297
glyma_mappings/paired/SRR976389/abundance	3.119886	-2.4910274
glyma_mappings/paired/SRR5288608/abundance	3.418495	-2.6971693
glyma_mappings/paired/SRR7601338/abundance	-5.7080264	1.0658177
glyma_mappings/paired/SRR4676901/abundance	-5.5030766	1.8784978
glyma_mappings/paired/SRR6479038/abundance	0.34326467	-2.4743254
glyma_mappings/paired/SRR8447157/abundance	7.610218	0.44833377
glyma_mappings/paired/SRR6479024/abundance	19.965103	1.6054952
glyma_mappings/paired/SRR5813840/abundance	3.1846888	-2.8543396
glyma_mappings/paired/SRR6924906/abundance	-0.46596453	-4.3668957
glyma_mappings/paired/SRR7031231/abundance	-1.4001514	-1.0485846
glyma_mappings/paired/SRR4428972/abundance	20.465376	1.0919213
glyma_mappings/paired/SRR7538199/abundance	0.98317933	-3.340773
glyma_mappings/paired/SRR7031245/abundance	0.13987745	-2.2539623
glyma_mappings/paired/SRR6669441/abundance	4.1173224	-2.2657182
glyma_mappings/paired/SRR8439511/abundance	-5.330479	0.5811359
glyma_mappings/paired/SRR830183/abundance	1.908263	-0.61631924
glyma_mappings/paired/SRR6148479/abundance	0.27361044	-1.8991274
glyma_mappings/paired/SRR6846959/abundance	3.1843164	-2.0588028
glyma_mappings/paired/SRR4053706/abundance	1.3472553	-2.4707599
